;meta[language=zh]
; id      |key(hex)|key(str)| text
    558987|00000000||如果凱瑞斯能靠自己有些成就，我甚至會覺得她適合當女王。
    558994|00000000||聽說要不是那個狩魔獵人，她早就命喪史派克魯格島。
    558996|00000000||她落到那種下場可能還比較好…
    558998|00000000||如果哈爾瑪自己殺死了那巨人，我甚至會覺得他配當王。
    559000|00000000||聽說如果不是那個狩魔獵人，那個小伙子從烏德維克島回來時就只剩骨頭了。
    559002|00000000||那小子這樣可能還比較幸運。
    558427|00000000||看，奎特的奴才回來了！
    558428|00000000||克拉奇將事情交給大陸的人來處理，難怪大家跟他有理說不清。
    555189|00000000||至少我們知道要去到哪裡找希里。
    555191|00000000||嗯，跟我來吧。提高警覺。
    555186|00000000||至少我們知道希里在哪裡。
    555187|00000000||會發生什麼事？
    555195|00000000||會發生什麼事？
    555201|00000000||如果書上說的沒錯…自然法則將會被打破。重力、時間、整個烏德維克島、所有的一切，將完全被顛覆。
    556036|00000000||妳是不是說得太誇張了？
    556038|00000000||一點也不誇張。
   1076947|00000000||天球交會已經開始了。世界連成一直線，互相滲透。阿瓦拉克可以藉此把艾恩·艾爾精靈帶過來…或是其他更可怕的東西。
    554522|00000000||希里在哪裡？
    554524|00000000||什麼，我以為你知道。
    554526|00000000||我只知道阿瓦拉克可能背叛了我們。
    555181|00000000||什麼？那是暴風雨嗎？
    555183|00000000||傑洛特…快看！
   1062109|00000000||什麼…怎麼回事？
   1062111|00000000||我也不太敢相信，但是…
    554268|00000000||穿越世界的門開了。
   1076944|00000000||我們得快點趕去塔裡。要阻止阿瓦拉克…不然一切就無法挽回了。
    555197|00000000||三級的魔法異象。
    555199|00000000||葉奈法，說清楚一點。
    350496|43078142||士兵
    558389|00000000||{Ess onderorde aep prionnsa var Attre? } [有在亞卓公爵旗下服役過嗎？]
    558390|00000000||{Mhm. Aen peanasa triall aep Angra yn hwre, aep oostcòmhrag. } [有，安戈討伐戰役，還有現在的東部戰線那裡。]
    559010|00000000||{Esse erkene? } [他厲害嗎？]
    559012|00000000||{Erkene. Ess marca deich eate’n fem evalla, ro va'ess du jinearalt. } [厲害，他在第五騎兵團服役十年之後才被升為將軍。]
    559014|00000000||{Yea. N'esse vind orde aep ardadel, que orloog va'viss aep skool. } [很好，我不喜歡聽那些貴族的命令。他們對戰爭的認知大多是從軍官學校的書裡讀來的。]
    558426|00000000||凱瑞斯跟哈爾瑪在哪？
    561484|00000000||凱瑞斯跟哈爾瑪發生了什麼事？
    561503|00000000||皇家船艦一出現，哈爾瑪就集合了長船，出發迎戰。
    561505|00000000||凱瑞斯和他一起去了，兩個人都沒有回來。
    558425|00000000||馬上出兵。
    561481|00000000||大家聽到國王的話了嗎？快啊！
